id,description,asking_price,annual_revenue,ebitda,sde
7f2a10d2-df64-48a9-8077-dc47bfbe88f3,"Services offered, full service Nails, Body Waxing, Extensions hair, eye lashes On sight wedding, Hair cutting & styling services. Women, Men, Children. Full staff in place. Some seller financing for qualified buyer",121500,197819,76211,76211
d13db4c1-d6fd-4e7b-8969-5eaf60bee509,"Located in the heart of downtown on a busy roadway. Well-established renowned Artisan Bakery & Coffee. The business has wholesale buyers and it generates 30000 annually in additional revenue. The business has a huge potential for additional growth. Adding features such as more vegetable dishes, sugar-free items, extended hours of operation and home delivery as well as internet orders, Uber eats. Contact the listing agent.",199000,365000,143185,143185
49fe4064-c063-48d3-9fa1-6f00f341fb6b,"This digital platform serves as a bridge between property owners and clients looking for distinctive spaces for corporate events, film and media projects, offsite meetings, or private celebrations. The company’s portfolio includes more than 40 one-of-a-kind residential and commercial venues, offering premium short-term rentals in a top-tier urban market.

The business has achieved consistent growth through client referrals, repeat bookings, and strong online visibility. A custom-built, SEO-focused website enhances lead generation, simplifies adding new properties, and attracts higher-end clientele. The fully remote team manages all aspects of operations, including reservations, logistics, marketing, and on-site support.

Revenue is mainly driven by venue rentals, supplemented by services such as cleaning, hospitality packages, and professional “studio manager” support. Expansion opportunities include increasing the number of local listings, launching in additional cities, or introducing non-exclusive properties to create a broader marketplace model.

With established systems and existing developer relationships already in place, this business is well-positioned for an owner with expertise in technology, marketing, or real estate to scale operations and unlock additional revenue streams.",1595000,1690000,525000,null
3306a3d5-7e0a-46ce-bc2c-07eb10fffadf,"This is a rare chance to acquire a profitable, recession-resistant niche manufacturer with decades of brand equity, loyal clientele, and scalable operations in a high-demand sector.

This well-regarded company, operating under a strong brand, has been a trusted innovator in the industry since 1942—over 80 years of proven history. Based in the Greater Los Angeles area , it serves customers nationwide with high-quality, customized plastic items produced in-house for competitive pricing, fast turnaround, and superior value-added services.

Primary Focus: Manufacturer of niche plastic products, including custom badges and name tags, plastic cards, name plates, key tags, luggage tags (custom shapes/sizes), stickers, stock signs, custom signs, banners, partial vehicle wraps, cut vinyl.

Production Capabilities: In-house printing, die-cutting, engraving, hot stamping, lamination, and personalization—low minimums (e.g., as few as 25 units on some items) make it ideal for small-to-medium orders while scaling for larger runs.

Market Position: Positioned as a market leader with millions of units produced; serves diverse B2B clients (businesses, restaurants, hotels, clubs, churches, schools, organizations, retail, events, and more). Strong emphasis on quality, innovation, and customer satisfaction—evidenced by long-term testimonials and repeat business.

Operations: Direct manufacturer model eliminates middlemen for better margins; experienced staff provides design assistance and ""easy-to-order"" process; established website drives leads and inquiries.",1300000,1000000,320000,null
ab6988fb-f9c0-40f3-85d9-41764057b383,"***LOOKING AT ALL REASONABLE OFFERS***
ESTABLISHED specialty spice and gourmet food retail store located in a HIGH-TRAFFIC, tourism-driven coastal destination near Clearwater, Florida. Serving locals and visitors for over 30 years and operated by the current owner for approximately five years.

This well-known shop offers condiments, specialty sauces, seasonings and rubs, premium spices, dips, mixes, and other unique food items. The business operates from a highly walkable retail area and benefits from consistent tourist foot traffic year-round and not to mention the loyal local base.  

Prior to the recent storms, annual sales EXCEEDED $300,000 with Seller’s Discretionary Earnings (SDE) historically ranging between approximately $80,000–$100,000. The business has remained RESILIENT and is already showing steady signs of recovery as traffic and tourism continue to rebound.

VERY LOW RENT which includes electricity, water, and garbage, keeping overhead extremely manageable. The operation is SIMPLE, requires minimal staff, and INCLUDES ALL INVENTORY in the sale. Training will be provided for a smooth transition.

Ideal for an owner operator or an E2 visa investor seeking a LOW COST ENTRY into retail. Significant upside exists by extending hours, increasing online sales, and participating in outdoor markets and events. Perfect opportunity for a personable, customer-focused buyer looking for a turnkey business with strong growth potential.  



*** INTERESTED PARTIES PLEASE SUBMIT YOUR INFORMATION THRU THE CONTACT FORM SECTION TO THE RIGHT TO RECEIVE THE NON-DISCLOSURE***. MUST SHOW PROOF OF FUNDS & SHORT BIO PRIOR TO RELEASING INFO

IMPORTANT NOTICE: This is an operating business being offered for sale ""CONFIDENTIALLY"". We will not release any information unless there is a non-disclosure signed and proof of funds.

Information contained herein has been obtained from the Owner of the Property or from sources deemed reliable. We have no reason to doubt its accuracy but make no warranty or representation. All information is submitted subject to errors, omissions, changes, withdrawal without notice and any special listing conditions of the Owner.",149000,187905,57967,null
3b205041-5e25-41a1-b60f-8d5403c6f045,This long established interior plant design and maintenance company has been serving the Emerald Coast for decades. This outstanding business has a strong client list of commercial accounts in which they provided maintenance to interior greenery. The company offers weekly service to ensure common space is fresh and inviting. The business offers plant and container rentals or the option to sell vegetation to its clients. The business also offers seasonal decorating packages. The business has a strong book of Monthly Recurring Revenue (MRR).,279900,294118,161843,null
c9953556-ca95-4228-8deb-6a82a815cb45,"Popular fifty-five-seat restaurant Open weekdays and weekends only till early afternoon, with the POTENTIAL to boost revenue by adding dinner hours a beer and wine license, and catering to local venues. Sellers are ready to pass this on to the next ambitious owner. The current staff includes one head cook, one prep who also conducts other duties and one server. The business provides an impressive owner benefit of approximately $80,000 annually. This restaurant is IDEAL for someone looking to take over a WELL-ESTABLISHED, PROFITABLE business with STRONG POTENTIAL. The reason for the sale is simple, the seller wants to retire. This is a unique opportunity for a chef who would own his restaurant, a well-established, family-friendly restaurant located in a vibrant community. Known for its warm ambiance and delicious menu and a reputation for exceptional service. Situated in a high-traffic area with excellent visibility, the restaurant benefits both from local regulars and seasonal visitors. The restaurant offers an inviting interior perfect for casual dining or group gatherings. With a history of consistent and increasing revenue for 35 years, the business is ready for a new owner to continue its success or expand its offerings. The sale includes all furniture, fixtures, and equipment (FF&E), ensuring a seamless transition for the new owner. Popular for its hearty breakfast and lunch options, and well-known sandwiches the restaurant serves a mix of classic American dishes and local favorites that keep customers coming back. Opportunities abound with extending hours, offering catering services, or increasing marketing efforts by adding an online service with more takeout, to attract even more patrons. PLEASE UNDERSTAND THAT THIS IS A MOM-AND-POP OPERATION AND FINANCIALS WILL ONLY BE DISCUSSED IN PERSON. YOU HAVE TO HAVE AN UNDERSTANDING ON HOW A MOM & POP HANDLES THEIR BOOKKEEPING, If you are ENTHUSIASTIC about the restaurant industry and READY TO WORK FOR YOURSELF, do not miss this opportunity. TAKE CONTROL OF YOUR FUTURE and stop working for someone else! Contact me today for more details. Please refer to listing #7301738973, business broker Kim Capen 772-634-1771 when inquiring about this listing.",150000,350000,175360,175360
62d5e640-fbb7-4317-ad51-0a8a18dca731,"Duran Advisors presents this award-winning breakfast and lunch café for sale in the New Orleans metro area. This quick-service café has been in operation for nearly 20 years and enjoys an exceptional reputation for its quality offerings and local flair. Known for its eclectic menu and signature baked goods, it has received numerous community awards and built a loyal repeat customer base. The current owner has expanded the facility and established systems, staffing, and vendor relationships that allow for smooth day-to-day operations with minimal owner involvement.

It is an ideal acquisition for a restaurant operator or hospitality group looking for a proven, profitable concept in a high-traffic corridor. Additional revenue opportunities exist through expanding catering services, reinstating wholesale operations, adding evening hours, opening on Mondays, or replicating the concept in nearby markets. The business is not part of a franchise, giving a new owner maximum flexibility to grow the brand organically.

The owner is retiring and currently works minimal hours in the business. A seasoned team is in place, including a kitchen manager, baker, and front-of-house manager, all of whom are expected to remain with the business post-sale.

The business operates from a leased facility and includes a full commercial kitchen, bakery, and coffee operation. The space has been captured with a Matterport Virtual Reality 3-D scan. The Digital Confidential Information Memorandum (CIM) and 3-D VR scan are available to fully disclosed buyers for review. This business qualifies for SBA financing, so qualified buyers can purchase the business with as little as 10% down.

2025 Seller's Discretionary Earnings: $150,000

This is a structured sale with the following schedule:
01/23 – Question Submission Deadline
01/30 – IOI Submission Deadline

Don’t miss this opportunity to acquire a top-performing, turnkey café with significant growth upside. Listing Broker Joel Duran can be contacted directly for more information.",null,null,157325,null
66899356-9951-4385-961f-e3903dc5aa56,"Family-owned and operated banquet venue serving western Pennsylvania for multiple decades. The facility is most often used for wedding ceremonies, cocktail hours, and receptions. The venue is both air conditioned and heated, allowing celebrations year-round. The venue is known for its quality catering, comfortable amenities, numerous positive reviews, and outstanding ratings on Facebook and WeddingWire. The business requires a Pennsylvania Liquor License.  This license is a marketable asset and is available to a buyer for an additional $125,000. Brokers: Will co-broke with BBF and AFLBB members as well as IBBA CBIs. All others shall be on a referral basis only.",330000,549916,158175,158175
715d2ee2-4e6d-4610-8c88-af5a353821a9,"Nestled in the heart of one of Boston’s vibrant neighborhoods, this long-established bistro stands as a beloved local gem. With its charming ambiance and timeless decor, it has been a gathering place for friends, families, and food enthusiasts alike. The warmth of the open kitchen is not only charming, but it also makes the customer feel a part of the dining experience. It has kept patrons coming back for over two decades. The owner is retiring her apron strings and focusing on her new career. Perfect for a chef/owner, this location has soared and provided the current owner with an amazing opportunity and career in hospitality!
                    
Do not miss out on this opportunity, spaces in this neighborhood like this are a very rare find!! PARKING:	Street parking
                    
EQUIPMENT:	The equipment is in excellent condition and has been well maintained.                    
LEASE TERM:5 years plus one (1) five-year option                    
BASE RENT:	$4,981 per month plus NNN (NNN approx. $1200/mo.)                    
CONCEPT:	Neighborhood Bistro & Bar                    
SIZE:		1500 square feet                    
SEATS:		36 seats                    
HOURS:		Open Tues-Sun 5pm-10pm                    
LICENSES:	Beer/Wine/Cordials                    
SALES:		Historical sales of $1,400,000                    
CASH FLOW:	$75,000 ASKING PRICE: $369,000 (For the Business)",369000,1000000,75000,75000
245816f5-0aa3-4057-845e-f8b2c0fb09a9,"Strong Orange County location with long-term customer base. Business has been continuously run by the same operators since 2001, they are now looking to retire. Room for upside in the surrounding trade area. Great equipment with room for growth.",550000,590273,200622,200622
bd207e21-8950-455b-b0c1-c9237aa01671,"SBA Pre-Approved

Profitable business with strong margins, ultra-premium “Skinny & Organic” cocktail and mocktail brand with clean-label positioning and proven retail + on-premise traction. Built with a repeatable, distributor-led expansion playbook and multi-channel sales foundation. SBA pre-approved for qualified buyers.

Retail/Distribution Footprint:
4,000+ national retailer doors, 300+ retail/restaurant doors in New Jersey, 300+ in Connecticut, and 100+ in New York, supported by established regional distribution partners. Geographic reach includes liquor distribution in NJ and CT, plus food distribution coverage across the Northeast through a broadline partner.

Revenue Profile:
Diversified revenue across wholesale/distributors and national retail, supported by a growing mix of Amazon, DTC (Shopify), and marketplaces. Details on key-account concentration and the top customer list (including a national retailer’s divisions and multiple distributors) can be shared with qualified buyers after NDA.

E-commerce Metrics (last 12 months):
+ 65,000 site sessions
+ ~24% repeat purchase rate
+ $89.75 average order value
+ 0.86% conversion rate

Team / Infrastructure:
Lean operating model led by the founder, with key functions outsourced to a co-packer, 3PL/fulfillment provider, distributors, and specialized agencies (social media and Amazon).

Why This Wins:
The brand already has regional and national retail momentum. A buyer can grow faster by expanding distribution coverage, securing inventory/working capital, and activating consistent paid marketing. SBA pre-approval provides an attractive financing path for qualified buyers.",1950000,1301626,365437,null
43e6abc1-f30c-4f20-80a8-2efb2a036740,"For sale in Miami-Dade County, Florida. Industrial Food Factory with USDA and FDA Certifications.

Asking Price: $ 2,500,000 (Inventory not included)

Business Since: 2009 (16 years in business).

Important Business Highlights:
•	Located in Miami-Dade County, Florida
•	Main product: Latin Food
•	Licenses / Certification: USDA, FDA and SQF in process
•	Availability of more production space in the current facilities.
•	These companies will certainly qualify for an Investor VISA.

Products
•	Colombian Empanadas (beef, chicken, cheese, etc)
•	Colombian Products (pandebono, buñuelo, pandeyuca, etc)
•	Cheese Tequeños (different sizes)
•	Flan (caramel, dulce de leche, coconut and cheese).
•	3 leches and 4 leches desserts.
•	Natas dessert.
•	Dulce de Leche dessert.

Other Products
•	Colombian Morcilla, Colombian Chorizo and Chorizo Argentino.
•	Potato from Colombia
•	Argentinian Empanadas.
•	Venezuelan Empanadas (beef, chicken and cheese).
•	Yuca Croquettes, bites and cheese filled
•	Sweet Corn Arepa, Small Corn Arepa, Arepa Paisa and Corn Arepa filled w/Cheese.
•	Other products as Tostones, Aborrajado Colombiano, etc…

Clients and Sales Territory:
•	Client Base: 
Over 150 clients, including Sysco, Cheney Brothers, restaurant chains, retailers, Gas Stations, retail chains, local and national distributors.
•	Sales Territory (Where our products are sold)
Florida, 
North Carolina, 
Georgia,
Maryland,
New York,
Connecticut,
Chicago,
Minnesota,
Texas (Dallas & Houston)
Virginia

Employees
•	Total employees: 10 (including owner)
•	Sales Team: 0

Marketing & Sales Infrastructure
•	Website: yes 
•	Social Media: yes
•	Service Catalog - Brochures: yes
•	Dedicated Sales Force - Sales Team: None
•	Production and Services Software: QuickBooks
•	Google Reviews: 5.0
Note: Current sales have been achieved without formal marketing or sales infrastructure. This represents a potential growth opportunity for a buyer willing to implement these tools.

Financial Figures. (Form 1120-S Income Tax Returns for an S Corp.)
       2024:
•	Sales: $1,506,938
•	COGS: $719,040
•	Deductions-Expenses: $750,280
•	Ordinary Business Income (OBI): $41,618
•	Add-Backs: $263,324
•	Seller Discretionary Earnings (SDE): $304,942      

 Information for the years 2023 and 2022 is in the attached summary below. 

Asking Price: 
•	$2,500,000 (Inventory not included)
•	Total SDE 2024: $304,942 
•	Multiple 8.2 x Total SDE = $2,500,000

Inventory: 
•	Approximately $150,000 
Subject to review and control one day before the closing date.

SBA pre-qualified:(TBD)
               Pre-Qualified Business for Loan: $____________
Prospective Buyer Down Payment (Equity): $___________ + $150,000 Inventory
Owner Financing (Seller Note): $___________

Equipment & Machinery Market Value: 
               approximately $175,000 (office & warehouse equipment, coolers and freezers
               one truck
               one van

Transition Period:
               Owners are willing to stay for a period of 3 months to ensure comprehensive
               training to buyers.

Reason for Sale:
               Owners are planning to retire.

Facilities:
Air-conditioned offices and warehouse in a premium location (strategically positioned from a logistics perspective), with ample parking and two loading/unloading docks suitable for containers and cargo trucks.
Area: 6,000 sq ft (557 m²)
Monthly Rent: $9,500
Lease: Long-term, renewable

Confidential Sale Notice:
This is a confidential opportunity.
All inquiries from interested parties will be answered courteously.
To obtain the exact location and arrange a meeting with the seller, interested parties must provide:
•	Personal or Corporate profile information
•	Proof of funds available in a U.S. bank
We must send that information to the seller’s lawyers, and they are the ones who approve or reject each prospect. This process is not in our hands.

Additional information: 
Mr. José Carlos Pérez  
Miami Business",2500000,1506938,304942,null
63b6f322-2a77-448a-a8f5-0d2d8a2e5e78,"#1 women's health and fitness franchise for sale! 2 locations included in the asking price. Successful 30 minute cardio fitness, strength training, and weight loss center. Established for 3 years witha combined membership of 575 /- active members. Great client loyalty and strong brand recognition. Excellent lease terms with plenty of opportunity to expand. Great opportunity for an absentee owner or someone who wants to be hands on. Protected franchise territory and national advertising.",225000,267000,126221,null
e70fc1c6-d8c5-4c69-829b-3657ac7b2051,"Rare opportunity to acquire a long-established, high-recognition pizza concept in a prime Hudson County location that has served the community for over 50 years, and operates 24 hours/day, 7 days/week. The business is known for brick-oven pizza and a deep, high-velocity menu that includes appetizers, salads, sandwiches, pasta, wings, breakfast items, and desserts - supporting strong all-day and late-night demand.

The business has invested in direct-to-consumer channels to reduce third-party fees and improve retention, including online ordering on its website, a rewards program, and a mobile app, as well as additional revenue from catering.

Key Highlights
+ Legacy operation (Since 1976) with strong customer loyalty
+ Open 24/7 — captures late-night and off-peak demand
+ Brick-oven pizzas + broad menu beyond pizza
+ Multiple sales channels: pickup/delivery + direct website ordering to reduce fees
+ Rewards program and mobile app for retention and repeat visits
+ Catering offering for incremental revenue streams

Growth Opportunities
+ Expand catering and B2B (offices, schools, events)
+ Optimize digital marketing + loyalty to lift repeat rate and ticket size
+ Tighten menu engineering, daypart promos, and late-night throughput to increase margins
+ Delivery mix optimization (push more “order direct” vs. marketplaces)

Ideal buyer: experienced restaurant operator, multi-unit group, or hands-on owner-operator seeking a durable, high-recognition concept with clear levers for growth and operational optimization.

Confidential sale. Financials, lease details, and full address available upon NDA and buyer qualification.",650000,1242707,245192,null
4147f6e5-6536-4b12-b1c4-1e17171332b7,"•	Veteran-owned CertaPro Painters® franchise opportunity available in Bartlett, TN•	Current owner is a dedicated veteran and experienced business professional ready for a new chapter•	Well-established business in a thriving market•	Bartlett highlights:o	Growing populationo	Robust local economyo	High median household incomeo	Mix of historic homes and modern developments, ideal for both residential and commercial projects•	Franchise includes:o	Office locationo	Wrapped company vehicleo	Reliable team of three employees•	Ideal for a new leader ready to build on an already successful foundation•	Operate within a $60 billion industry under North America's #1 painting company•	Significant growth potential for the right ownerCertaPro Painters:• CertaPro Painters = $700M in 2023 System-wide Sales. Average All (1 year+) = $2,086,740 (2023 Franchise Disclosure Document)• Founded in 1991—33 years!• 458 Territories (across 45 states & Canada)• • CertaPro Painters® is the largest and most referred residential and commercial painting company in North America.• You don't need painting or home improvement experience to join us; CertaPro focuses on guiding and leading teams.• Our corporate culture is at the heart of our success, a source of immense pride built on core values. These values define us: delivering on promises, taking pride in our work, respecting every individual we encounter, fostering continuous improvement, and embracing the limitless potential of our brand.• Our unwavering commitment to constant improvement distinguishes us in the service industry. We genuinely care about our franchisees, working to create an environment where their creativity and collaboration are not just welcomed, but celebrated. Our support system goes beyond providing tools and resources; it's about fostering a sense of belonging within a community of like-minded individuals.• Resales are a major part of our business; we educate franchisees and provide them with an off ramp when are ready to sell.",750000,1747000,204682,204682
cc03ec4b-cb54-4249-85dd-9d049fdb942c,"• $300,000 DOWN • Financing options are available • Semi-Absentee Ownership—perfect for the Investor! • Absolutely no prior Laundromat or Dry-Cleaning experience is needed. • GREAT for the NEWBIE/INVESTOR just getting started in this Industry!! • Training and support are provided. • Multiple Revenue Streams: in-store drop-off for Wash/Dry/Fold Service as well as Dry Cleaning service. Pick-up and delivery service for Residential and Commercial accounts for Wash/Dry/Fold service, dry-cleaning service, and much more! • E-2 Visa friendly -- FINANCING NOT AVAILABLE FOR THIS OPTION. ~ No Brokers, Please ~ >>>WE WILL NOT RESPOND TO ANY INQUIRY THAT DOES NOT CONTAIN/INCLUDE YOUR CONTACT TELEPHONE NUMBER -- THANK YOU<<<",980000,null,100000,100000
880cc2bc-1834-4f37-ada6-220fbc369b03,"For Sale this local roofing business: Numerous preferred vendor accounts are in place for many National and Regional insurance companies. The sale price includes vehicles, thermal cameras, DJI Avata Drones as well as highly sophisticated business software systems. This multiple revenue stream of business includes roofing, windows, siding repair/replacement, gutters and soffits. High profit margin, recession-proof residential and B2B business. Average ticket in 2023 was between $6,000 - $20,000 depending on job category. No related industry experience required. Most client services are pre-paid and substantial. If a client has any damage from unavoidable weather events, their insurance coverage will generally cover the repair or replacement. Typically, our customers can expect to pay a deductible of $500 to $1,000. Once this is paid the remainder of the invoice will be paid by the insurance company. This service business is growing and very scalable. We work primarily with residential and business to business clients (strong referral business). This is an executively operated business where the owner’s primary focus is management, marketing and relationship building. Full training and ongoing corporate support will be included.",260000,2000000,217000,217000
b27dd191-5a49-4c0f-a6f2-b9688d7a2d85,"Laundromat and dry cleaner drop store in well appointed plaza that is well maintained with name brand stores and plenty of parking.

Current owner is absentee and has been there 5 years. Store has been there over 25 years. Seller is selling because he lives out of state.

One employee runs both stores. But, they only work 40 hours a week during the same hours the dry cleaning drop store is open. Drop Off Cleaning Store is open 40 hours a week and laundromat is open 105 hours. The attendant at dry cleaning store covers the laundromat too when they are there. Thus, laundromat is unattended 65 hours a week. 

Landlord will do a new 10 year lease. Space is approx. 2200 sq ft. Each store has it own inside entrance. 

Rent for ""2 Stores in 1"" is $3600 and that includes everything (Rent & CAM).

Dry cleaning is drop off so all work (cleaning & pressing) is done by 3rd party.

Gross sales of both laundromat & dry cleaners is approximately $216,000.

Laundromat has automatic door locks and lights so it opens and closes on a timer.

14 dryers and 24 washers (7 = top loaders/7 = 20lbs/6= 30lbs & 4 = 50 lbs). Avg age is approx. 20 years. 

Annual Revenue Breakdown - THIS IS APPROXIMATE
1) Laundromat Coin = $54,600
2) Laundromat Wash & Fold = $8,220
3) Dry Cleaners = $60,000.

Net profit is currently at breakeven. 

This store has large growth opportunity just by expanding attended hours. Keep in mind that the infrastructure alone (gas lines, electric & plumbing) would cost much more than the list price to install.  

WHERE IS OPPORTUNITY?
The drop off dry cleaning business and wash & fold at the laundromat is only open 5 days a week with various hours. They are not open weekends and hours are inconsistent. Growth lies in expanding the hours at the dry cleaning drop off store which simultaneously increases attended hours at the laundromat since employee cover both. This will help increase dry cleaning business and wash & fold revenue.

List Price $79,000 FIRM.
Cash Offers Only - No Financing


___________________________________________________________________________________

BROKER'S NOTE ON ABSENTEE: This store is truly run absentee but as a former laundromat owner and broker who does 20 plus laundromats a year, the more time you spend at a store and manage it, the better. Most times when you see absentee, it just means that the owner has no set hours working the store, BUT, they need to be there weekly checking inventory, collecting cash, checking on maintenance, reviewing operations, managing work flow, managing staff, etc. Thus, you should always plan and on being at any store, even if marketed as ""Absentee"" for 10-15 hours a week minimum. Just my 2 cents but there is so much misleading info on laundromats in Social Media today. I tell all of my clients, ""Laundromats are always more work than you think."" Great business but if time is a concern, it may not be right for you.",79000,216000,2000,null
69ced53d-8d80-4ae0-9ce8-d3c10950787e,"Exceptional opportunity to acquire a fully equipped, turnkey restaurant located in a high-traffic shopping plaza in Broward County, Florida. This well-established business enjoys a strong reputation, loyal clientele, and consistent customer flow, making it ideal for an owner-operator or investor seeking a smooth transition and immediate operations.

The restaurant occupies approximately 1,850 square feet and features a professionally built commercial kitchen designed for efficient, high-volume service. Equipment includes two commercial hood systems, grease trap, walk-in cooler, commercial-grade appliances, POS system, security cameras, and sound system. The space is fully built out and ready to operate with no additional investment required.

The business holds a 2COP beer and wine license and maintains active Uber Eats and DoorDash accounts, providing strong delivery and online order revenue in addition to dine-in traffic.

Located in a busy retail plaza surrounded by offices, residential communities, and local businesses, the restaurant benefits from excellent visibility, ample parking, and steady traffic throughout the day, particularly during lunch and dinner hours.

There is significant growth potential through extended hours, weekend brunch, catering services, and increased delivery or marketing efforts.
This is an excellent opportunity to acquire a proven restaurant concept in a prime South Florida location.",160000,420291,97674,null
6ebddcc1-db5c-4f87-bcbd-b4afaaef81b8,"Duran Advisors presents this iconic pizzeria and bar for sale with real estate in Uptown New Orleans, Louisiana. This business operates from a high-visibility corner on Magazine Street and Napoleon Avenue and includes both a full-service restaurant and bar under the same ownership.

This family-owned institution has been in continuous operation for over 45 years and is the oldest pizza parlor in Orleans Parish. Known for its authentic New York–style pizza and Italian fare, the business has earned a loyal customer base spanning generations. It benefits from an established reputation, strong repeat clientele, and consistent revenue performance. With no freezers or fryers on-site, all products are fresh, and the restaurant is uniquely positioned on the Uptown Mardi Gras parade route—generating additional seasonal revenue that typically offsets insurance and property tax costs.

This is an ideal acquisition for an experienced operator or restaurant group seeking a well-established brand in a premier New Orleans location. The space is also well-suited for a buyer looking to expand with a multi-unit concept, develop a franchise, or increase revenue through greater owner involvement, marketing, or delivery platforms. The location’s scale and configuration support future expansion and strategic growth initiatives.

The current owners, a father and his twin sons, operate the business but are not present during all hours. The primary owner is retiring and exploring new opportunities, creating an opening for a new buyer to step in and take full advantage of the location’s visibility and reputation. The business is fully staffed, with one employee having over 20 years of tenure who is willing to stay on post-sale.

Real estate is for sale for $1.4 million and has been captured with a Matterport Virtual Reality 3-D scan. The VR scan is available to fully disclosed buyers for review. The building consists of approximately 4,275 square feet of mixed-use space, including approximately 3,533 square feet of restaurant space and a 742-square-foot upstairs apartment. The business, including all FF&E and inventory, is for sale for a reasonable offer.

This opportunity qualifies for bank financing, and the right buyer could enter with as little as 10% down, potentially recouping their investment quickly. 26-page CIM available for fully disclosed buyers. 3-D scan available.

Sellers Discretionary Earnings 2025: $147,847

This is a structured sale with the following schedule:
2/20 Question Submission Deadline
2/27 IOI Submission Deadline

Come explore this rare opportunity to own a piece of New Orleans history and operate a thriving restaurant in one of the city’s most desirable commercial corridors. Agent Joel Duran, CM&AA, CM&AP, CEPA, CAIM, CMSBB, is licensed through Duran Advisors, sponsoring broker is John Sanderford. Please contact Joel directly for more information.",null,628052,147847,null
f8003714-0a1d-48e6-93d3-c5d13699f3b5,"This restaurant is at popular spot with very low rent 5,400. month,
known for its simple and easy- to- prepare Asian food menu
Its open 5 days a week from 11 am to 7:30 pm. Closed on Sundays and Mondays.
Customers have requested little more longer hours and especially Sunday openings,
but the owner is currently satisfied with the current income and doesn't want to extend 
the operating hours.
For new owner. even without developing  new menu, this restaurant could 
significantly increase  business by extending  hours just little longer and open Sundays
and Closed on 1 day a week on Mondays,  can increase much more business.",750000,1140000,368500,null
a8991e60-31b4-4150-bf72-80cba6b30a35,"This business has been pre-qualified for a loan with buyer only needing 10% down ($45,000). Buyer would take home after paying debt service $112,000. Buyer would earn their down deposit back within 5 months!KEY POINTS:    This business has been around for a long time     selling as a hands on owner operation    current owner running it absentee     business has a G liquor license - opportunity to sell alcohol     closed Sundays! opportunity for new owner to open and serve brunch    Mon-Sat = 11am-3pm...that's only 4 hrs a day they are open for 6 days a total of 24hrs open during a week!! Easily can grow business by increasing hours and menu!    Stand alone building     In a great town - Bucks county     Only doing lunch and some catering     Able to expand to breakfast, dinner, brunch and catering     current owner does very little marketing",450000,697901,181108,181108
92cb11a9-16b9-4f76-abca-4a0ab6c98c66,"Located on the scenic waterfront of Eastern North Carolina, this seafood restaurant has been a community favorite for over six years, attracting a loyal clientele who return time and again for its quality cuisine and inviting atmosphere. Currently open only from 5:00 to 9:00 p.m., this business offers a solid profit margin with significant growth potential for a new owner. Expanding hours to include lunch or even breakfast service could drive additional revenue and capitalize on the restaurant's prime location. This turnkey operation provides an excellent opportunity for an investor to take a profitable, well-loved establishment to the next level. It’s also an ideal venture for a chef looking to open their first restaurant or a restaurant owner seeking to expand into multiple locations. The business is pre-approved with an SBA lender, making ownership accessible and financing options streamlined. For more information call Patricia Griswold at 804-928-2651 or email TeamGriswold@fcbb.com",609000,552323,221740,221740
dee9abac-8ab0-40dd-a52b-3c08f55c6db1,"Sunbelt Business Brokers of Dallas presents this franchise food gifting business for sale in Metro Dallas Fort Worth, Texas! This operation is a unique concept that generates revenue from retail and online sales. With a protected service area, it combines a local bakery and gift shop feel with the ease of an online shopping experience as well as servicing the growing Business to Business gift market. It has been in business for many years, has a manager in place and a reasonable lease. The owner is the franchisor and thus wants to re-franchise the business. Contact us now for more information.
                
Sponsoring Broker: Aaron Comeaux, ------------ Real Estate Available: No
                
Real Estate Included: No Detailed Information:
                
Lender Prequalified: No                
SBA Prequalified: No",165000,280000,52000,52000
e98f9d0a-fcae-4f5d-aba3-b48e3a037dba,"This well-established transportation and logistics business, specializing in the safe and reliable transport of energy, offers an opportunity to step into a trusted enterprise in North Dakota. Renowned for its professional approach, reliability, and consistent delivery, the company has built a strong reputation among clients for dependable and efficient services.

Operating with discretion, the business provides essential support that keeps energy operations moving smoothly across the region. Its experienced team and streamlined processes enable seamless coordination and execution, while maintaining the flexibility to adapt to evolving industry needs.

With a foundation grounded in trust, consistency, and professionalism, this business stands out as a respected and quietly successful presence in North Dakota’s energy landscape. It represents an attractive opportunity for a new owner to step into a well-positioned enterprise with long-term growth potential.",4000000,3102066,1346508,null
f2ac6dba-e4b1-4b21-a4ed-fd28bd0be617,"This contractor excels in commercial and residential electrical work, offering a wide range of solutions from Retrofit LED conversions, new construction wiring and lighting to data cabling, emergency generator installation, and EV Charging Station Installation. With over 15 years of experience, the company has built strong relationships with developers in Southeast Texas, particularly in the Golden Triangle area. Their expertise in project management for new construction and remodeling, combined with their ability to scale projects and provide quick, competitive bids, has led to consistent growth over many years. The owner remains hands-on and available to clients, ensuring personalized service, while the professional team delivers efficient, high-quality work for both large and small projects. Currently bidding over $10M in work with a high probability of closing $3M in contracts. The owner is open to continuing in a sales capacity to help scale the business in 2025 and beyond. Residential and commercial is a 50/50 split to help minimize economic shifts in both sectors. Retrofit lighting is approximately 30% residential and commercial, new construction 50%, and Service work 20% respectively. Profit margins range from 40% for Retrofit, 25 -30% for New Construction, and 50% for Service.",null,60000,30000,30000
